,Date,Class,No,Rider,Machine,Heat1,Pena-1,Heat2,Pena-2,Time,Rank-Class,Rank-SB,Rank-Total,Rating[%],Manufacturer,Season
10089,2015-09-27,C2,緑9,玉木　大輔,WR250X,1'49.526,1.0,1'32.363,0.0,1'32.363,17.0,,92.0,113.93,Yamaha,2015
10090,2015-09-27,C2,緑14,細川　貴之,GSX-R600,1'42.818,0.0,1'31.392,1.0,1'32.392,18.0,,93.0,113.97,Suzuki,2015
10091,2015-09-27,C2,緑41,鈴木　俊介,VTR250,1'40.346,0.0,1'32.697,0.0,1'32.697,19.0,,95.0,114.34,Honda,2015
10092,2015-09-27,C2,緑42,高橋　桂子,VTR250,1'39.756,0.0,1'32.888,0.0,1'32.888,20.0,,96.0,114.58,Honda,2015
10093,2015-09-27,C2,緑28,杉本　健,DR-Z400SM,1'50.918,0.0,1'33.008,0.0,1'33.008,21.0,,97.0,114.73,Suzuki,2015
10094,2015-09-27,C2,緑26,井原　英樹,ZX-10R,9'99.999,0.0,1'33.176,0.0,1'33.176,22.0,20.0,99.0,114.93,Kawasaki,2015
10095,2015-09-27,C2,緑22,舟越　正,DR-Z400SM,1'42.021,0.0,1'33.591,0.0,1'33.591,23.0,,104.0,115.44,Suzuki,2015
10096,2015-09-27,C2,緑34,江間　聡,KSR110,1'42.413,1.0,1'33.663,0.0,1'33.663,24.0,,106.0,115.53,Kawasaki,2015
10097,2015-09-27,C2,緑18,井元　悠,VTR250,1'40.798,1.0,1'33.697,0.0,1'33.697,25.0,,108.0,115.58,Honda,2015
10098,2015-09-27,C2,緑24,玉谷　壮弘,ZRX1200R,1'47.913,1.0,1'34.122,0.0,1'34.122,26.0,21.0,111.0,116.1,Kawasaki,2015
10099,2015-09-27,C2,緑31,竹下　茂彦,CBR600F4i,1'44.512,0.0,1'34.576,0.0,1'34.576,27.0,,113.0,116.66,Honda,2015
10100,2015-09-27,C2,緑40,山崎　晃弘,GSX-R750,1'50.035,0.0,1'34.728,0.0,1'34.728,28.0,22.0,114.0,116.85,Suzuki,2015
10101,2015-09-27,C2,緑7,高坂　英己,SV650,1'43.235,0.0,1'32.552,3.0,1'35.552,29.0,,118.0,117.86,Suzuki,2015
10102,2015-09-27,C2,緑5,内海　篤,WR250X,1'45.630,0.0,1'36.083,0.0,1'36.083,30.0,,121.0,118.52,Yamaha,2015
10103,2015-09-27,C2,緑29,白川　晋也,R1-Z,1'41.809,0.0,1'34.516,2.0,1'36.516,31.0,,123.0,119.05,Yamaha,2015
10104,2015-09-27,C2,緑8,佐藤　加奈子,CB400SF,2'06.436,1.0,1'36.999,0.0,1'36.999,32.0,,125.0,119.65,Honda,2015
10105,2015-09-27,C2,緑2,杉田　章子,ZRX1100,1'50.122,0.0,1'37.382,0.0,1'37.382,33.0,23.0,127.0,120.12,Kawasaki,2015
10106,2015-09-27,C2,緑25,小島　幸雄,NSR250R,9'99.999,0.0,1'38.599,0.0,1'38.599,34.0,,134.0,121.62,Honda,2015
10107,2015-09-27,C2,緑21,池田　麻希子,NSR250R,1'43.514,0.0,1'35.970,3.0,1'38.970,35.0,,136.0,122.08,Honda,2015
10108,2015-09-27,C2,緑19,島村　泰昌,Serrow225,1'52.143,0.0,1'40.340,0.0,1'40.340,36.0,,140.0,123.77,Yamaha,2015
10109,2015-09-27,C2,緑17,中島　玄創,GSX-S1000,2'01.326,3.0,1'38.779,3.0,1'41.779,37.0,24.0,145.0,125.54,Suzuki,2015
10110,2015-09-27,C2,緑6,佐藤　大将,YZF-R3,1'57.970,6.0,1'41.969,1.0,1'42.969,38.0,,148.0,127.01,Yamaha,2015
10111,2015-09-27,C2,緑1,川村　博太郎,CBR600RR,1'43.619,3.0,9'99.999,0.0,1'46.619,39.0,,156.0,131.51,Honda,2015
10112,2015-09-27,C2,緑3,藤枝　哲,XR650R,9'99.999,0.0,9'99.999,0.0,9'99.999,40.0,,165.0,,Honda,2015
10113,2015-09-27,NO,黄79,菅　佑基,DR-Z400SM,1'43.476,0.0,1'31.769,0.0,1'31.769,1.0,,87.0,113.2,Suzuki,2015
10114,2015-09-27,NO,黄86,柴田　良輔,690duke R,1'43.935,0.0,1'30.937,1.0,1'31.937,2.0,,89.0,113.4,KTM,2015
10115,2015-09-27,NO,黄84,多田　和正,STREET TRIPLE R,1'43.575,0.0,1'32.290,1.0,1'33.290,3.0,,100.0,115.07,Triumph,2015
10116,2015-09-27,NO,黄96,加賀　進一,CB1300SF,9'99.999,0.0,1'33.374,0.0,1'33.374,4.0,,102.0,115.18,Honda,2015
10117,2015-09-27,NO,黄90,池田　和弘,DR-Z400SM,1'50.212,1.0,1'32.666,1.0,1'33.666,5.0,,107.0,115.54,Suzuki,2015
10118,2015-09-27,NO,黄69,佐藤　雄晃,NSR250R,1'42.917,0.0,1'33.937,0.0,1'33.937,6.0,,110.0,115.87,Honda,2015
10119,2015-09-27,NO,黄61,山賀　裕太,EXC-F250,9'99.999,0.0,1'34.178,0.0,1'34.178,7.0,,112.0,116.17,KTM,2015
10120,2015-09-27,NO,黄87,大越　隆弘,MT-09,9'99.999,0.0,1'34.998,0.0,1'34.998,8.0,,115.0,117.18,Yamaha,2015
10121,2015-09-27,NO,黄92,窪田　一之,VTR250,1'51.079,3.0,1'35.261,0.0,1'35.261,9.0,,116.0,117.5,Honda,2015
10122,2015-09-27,NO,黄93,小崎　康司,VTR250,1'43.252,1.0,1'35.494,0.0,1'35.494,10.0,,117.0,117.79,Honda,2015
10123,2015-09-27,NO,黄97,吉原　光,VTR250,1'49.396,0.0,1'35.914,0.0,1'35.914,11.0,,119.0,118.31,Honda,2015
10124,2015-09-27,NO,黄83,安藤　智治,MT-07,1'44.260,0.0,1'35.981,0.0,1'35.981,12.0,,120.0,118.39,Yamaha,2015
10125,2015-09-27,NO,黄95,高橋　翔吾,ZRX1200DAEG,1'43.535,0.0,1'36.140,0.0,1'36.140,13.0,,122.0,118.59,Kawasaki,2015
10126,2015-09-27,NO,黄73,香川　知久,VTR250,1'47.864,0.0,1'36.930,0.0,1'36.930,14.0,,124.0,119.56,Honda,2015
10127,2015-09-27,NO,黄65,青木　智紀,GSX1300R,1'45.306,6.0,1'36.075,1.0,1'37.075,15.0,,126.0,119.74,Suzuki,2015
10128,2015-09-27,NO,黄88,内藤　学,D-TRACKER,1'41.505,1.0,1'37.645,0.0,1'37.645,16.0,,128.0,120.45,Kawasaki,2015
10129,2015-09-27,NO,黄68,仲村　勇太,DR-Z400SM,1'44.342,0.0,1'38.026,0.0,1'38.026,17.0,,129.0,120.92,Suzuki,2015
10130,2015-09-27,NO,黄67,川島　宏之,WR250X,1'45.930,0.0,1'38.080,0.0,1'38.080,18.0,,130.0,120.98,Yamaha,2015
10131,2015-09-27,NO,黄72,下井田　義和,VFR400Z,1'43.824,1.0,1'37.211,1.0,1'38.211,19.0,,131.0,121.14,Honda,2015
10132,2015-09-27,NO,黄74,熊沢　孝久,Z750,1'50.197,3.0,1'38.325,0.0,1'38.325,20.0,,132.0,121.28,Kawasaki,2015
10133,2015-09-27,NO,黄85,岡田　広光,KSR80,1'47.598,0.0,1'37.361,1.0,1'38.361,21.0,,133.0,121.33,Kawasaki,2015
10134,2015-09-27,NO,黄63,藤浪　剛,CB1300SB,1'58.659,0.0,1'38.756,0.0,1'38.756,22.0,,135.0,121.82,Honda,2015
10135,2015-09-27,NO,黄81,田村　一郎,ZX-10R,9'99.999,0.0,1'39.155,0.0,1'39.155,23.0,,137.0,122.31,Kawasaki,2015
10136,2015-09-27,NO,黄82,寺西　浩一,D-TRACKER,1'58.724,0.0,1'39.536,0.0,1'39.536,24.0,,138.0,122.78,Kawasaki,2015
10137,2015-09-27,NO,黄71,吉岡　高広,CB400SF,9'99.999,0.0,1'40.408,1.0,1'41.408,25.0,,144.0,125.09,Honda,2015
10138,2015-09-27,NO,黄80,畑　和秀,Bandit1250S,1'49.672,0.0,1'41.899,0.0,1'41.899,26.0,,146.0,125.69,Suzuki,2015
10139,2015-09-27,NO,黄91,八木　岳史,ZRX1100,1'51.322,0.0,1'42.857,0.0,1'42.857,27.0,,147.0,126.87,Kawasaki,2015
10140,2015-09-27,NO,黄77,増田　雅彦,Bandit1200,1'52.648,0.0,1'43.262,0.0,1'43.262,28.0,,149.0,127.37,Suzuki,2015
10141,2015-09-27,NO,黄75,一居　裕弥,GLADIUS400,1'52.986,2.0,1'42.608,1.0,1'43.608,29.0,,150.0,127.8,Suzuki,2015
10142,2015-09-27,NO,黄78,与儀　知洋,CBR600RR,1'55.410,0.0,1'44.030,0.0,1'44.030,30.0,,152.0,128.32,Honda,2015
10143,2015-09-27,NO,黄94,高橋　宏明,TS125R,1'54.081,0.0,1'44.521,0.0,1'44.521,31.0,,154.0,128.93,Suzuki,2015
10144,2015-09-27,NO,黄64,君嶋　進,VTR250,1'55.222,4.0,1'46.734,0.0,1'46.734,32.0,,157.0,131.66,Honda,2015
10145,2015-09-27,NO,黄76,沼崎　清隆,ZR750F,1'53.805,0.0,1'45.181,3.0,1'48.181,33.0,,158.0,133.44,Kawasaki,2015
10146,2015-09-27,NO,黄89,菅原　隆志,NS400R,1'48.870,0.0,2'08.086,0.0,1'48.870,34.0,,159.0,134.29,Honda,2015
10147,2015-09-27,NO,黄62,杉田　正義,VTR250,9'99.999,0.0,1'49.037,0.0,1'49.037,35.0,,161.0,134.5,Honda,2015
10148,2015-09-27,NO,黄66,伊藤　圭祐,VMAX,2'09.450,0.0,1'52.457,3.0,1'55.457,36.0,,163.0,142.42,Yamaha,2015
10149,2015-09-27,NL,黄56,田村　静香,VTR250,1'38.545,1.0,2'18.353,2.0,1'39.545,1.0,,139.0,122.79,Honda,2015
10150,2015-09-27,NL,黄59,矢矧　絵理,MT-07,1'51.286,1.0,1'39.389,1.0,1'40.389,2.0,,141.0,123.83,Yamaha,2015
10151,2015-09-27,NL,黄55,井上　百花,Z750,1'59.072,2.0,1'40.665,0.0,1'40.665,3.0,,142.0,124.17,Kawasaki,2015
10152,2015-09-27,NL,黄52,新田　るみ子,VTR250,1'51.748,0.0,1'40.746,0.0,1'40.746,4.0,,143.0,124.27,Honda,2015
10153,2015-09-27,NL,黄51,寺崎　愛,GROM,1'55.218,0.0,1'43.617,0.0,1'43.617,5.0,,151.0,127.81,Honda,2015
10154,2015-09-27,NL,黄57,加瀬　京見,VTR250,1'48.764,0.0,1'44.175,0.0,1'44.175,6.0,,153.0,128.5,Honda,2015
10155,2015-09-27,NL,黄58,新田　涼乃,KSR110,1'55.313,0.0,1'48.985,0.0,1'48.985,7.0,,160.0,134.43,Kawasaki,2015
10156,2015-09-27,NL,黄54,曲渕　月子,VTR250,1'51.249,0.0,1'46.363,3.0,1'49.363,8.0,,162.0,134.9,Honda,2015
10157,2015-09-27,NL,黄53,吉岡　由紀子,VTR250,2'57.399,7.0,9'99.999,0.0,3'04.399,9.0,,164.0,227.46,Honda,2015
10158,2013-10-13,A,赤5,大瀧　豊明,SM450R,1'25.541,0.0,1'24.948,0.0,1'24.948,1.0,,1.0,100.0,Husqvarna,2013
10159,2013-10-13,A,赤12,大川　彰人,NSR250R,1'26.061,2.0,1'24.975,0.0,1'24.975,2.0,,2.0,100.03,Honda,2013
10160,2013-10-13,A,赤3,作田　隆義,TE310,1'25.628,0.0,1'24.968,2.0,1'25.628,3.0,,3.0,100.8,Husqvarna,2013
10161,2013-10-13,A,赤4,吉野　昇,CRF450X,1'33.498,2.0,1'25.652,0.0,1'25.652,4.0,,4.0,100.83,Honda,2013
10162,2013-10-13,A,赤1,池田　秀一,NSR250R,1'26.230,0.0,1'25.681,0.0,1'25.681,5.0,,5.0,100.86,Honda,2013
10163,2013-10-13,A,赤2,冨永　崇史,NSR250R,1'25.713,0.0,1'23.750,4.0,1'25.713,6.0,,6.0,100.9,Honda,2013
10164,2013-10-13,A,赤6,廣瀬　章,NSR250R,1'28.098,0.0,1'26.837,0.0,1'26.837,7.0,,8.0,102.22,Honda,2013
10165,2013-10-13,A,赤7,松本　崇,VTR250,1'26.858,0.0,1'26.851,2.0,1'26.858,8.0,,9.0,102.25,Honda,2013
10166,2013-10-13,A,赤8,早川　耕平,DR-Z400SM,1'27.390,0.0,1'27.056,0.0,1'27.056,9.0,,10.0,102.48,Suzuki,2013
10167,2013-10-13,A,赤11,赤畑　彰頼,NSR250R,1'28.691,1.0,1'27.242,0.0,1'27.242,10.0,,11.0,102.7,Honda,2013
10168,2013-10-13,A,赤13,小崎　弘敬,STREET TRIPLE,1'28.960,1.0,1'27.343,0.0,1'27.343,11.0,,13.0,102.82,Triumph,2013
10169,2013-10-13,A,赤26,田辺　靖,WR450F,1'28.803,1.0,1'27.632,0.0,1'27.632,12.0,,15.0,103.16,Yamaha,2013
10170,2013-10-13,A,赤18,朝野　功治,ZX-10R,1'28.614,1.0,1'27.852,0.0,1'27.852,13.0,1.0,18.0,103.42,Kawasaki,2013
10171,2013-10-13,A,赤29,角谷　岳司,NSR80改,1'28.081,0.0,1'28.165,0.0,1'28.081,14.0,,20.0,103.69,Honda,2013
10172,2013-10-13,A,赤9,矢嶋　尊,NSR250R,1'28.402,0.0,1'28.703,0.0,1'28.402,15.0,,22.0,104.07,Honda,2013
10173,2013-10-13,A,赤15,古場　宏,WR450F,9'99.999,0.0,1'28.834,0.0,1'28.834,16.0,,30.0,104.57,Yamaha,2013
10174,2013-10-13,A,赤17,荒木　秀次,ZX-10R,1'29.167,0.0,1'29.144,0.0,1'29.144,17.0,3.0,31.0,104.94,Kawasaki,2013
10175,2013-10-13,A,赤25,北村　聖司,NSR250R,1'31.808,0.0,1'29.449,0.0,1'29.449,18.0,,35.0,105.3,Honda,2013
10176,2013-10-13,A,赤16,日沼　諭史,ZX-6R,1'31.099,1.0,1'29.769,0.0,1'29.769,19.0,,38.0,105.68,Kawasaki,2013
10177,2013-10-13,A,赤19,竹村　克樹,GSX-R750,1'32.354,0.0,1'31.615,0.0,1'31.615,20.0,6.0,60.0,107.85,Suzuki,2013
10178,2013-10-13,A,赤22,星澤　昌寿,ZRX1100,1'32.620,0.0,1'31.863,0.0,1'31.863,21.0,8.0,63.0,108.14,Kawasaki,2013
10179,2013-10-13,A,赤21,木村　香一,ZX-10R,1'32.494,0.0,1'32.324,1.0,1'32.494,22.0,10.0,70.0,108.88,Kawasaki,2013
10180,2013-10-13,B,青6,岡村　拓哉,DR-Z400SM,1'26.343,0.0,1'26.097,0.0,1'26.097,1.0,,7.0,101.35,Suzuki,2013
10181,2013-10-13,B,青5,菊地　哲也,SM450R,9'99.999,0.0,1'27.269,0.0,1'27.269,2.0,,12.0,102.73,Husqvarna,2013
10182,2013-10-13,B,青15,市村　直生,YZF-R6,1'46.778,1.0,1'27.604,0.0,1'27.604,3.0,,14.0,103.13,Yamaha,2013
10183,2013-10-13,B,青7,中村　文勝,SXV450,1'27.723,0.0,1'28.238,0.0,1'27.723,4.0,,16.0,103.27,Aprilia,2013
10184,2013-10-13,B,青17,中嶋　秀和,TZR250R,1'29.505,0.0,1'28.003,0.0,1'28.003,5.0,,19.0,103.6,Yamaha,2013
10185,2013-10-13,B,青19,池浦　彰寿,NSR250R,1'30.352,0.0,1'28.142,0.0,1'28.142,6.0,,21.0,103.76,Honda,2013
10186,2013-10-13,B,青10,新井　隆光,CBR600RR,1'30.905,0.0,1'28.431,0.0,1'28.431,7.0,,25.0,104.1,Honda,2013
10187,2013-10-13,B,青12,清野　雅之,CBR600RR,1'28.431,0.0,1'27.903,1.0,1'28.431,7.0,,25.0,104.1,Honda,2013
10188,2013-10-13,B,青3,津賀　卓哉,NSR250R,1'31.154,0.0,1'27.607,1.0,1'28.607,9.0,,27.0,104.31,Honda,2013
10189,2013-10-13,B,青18,中澤　伸彦,DR-Z400SM,1'28.738,0.0,1'30.123,0.0,1'28.738,10.0,,28.0,104.46,Suzuki,2013
10190,2013-10-13,B,青9,渡邉　敏正,SM250R,1'30.214,0.0,1'27.771,1.0,1'28.771,11.0,,29.0,104.5,Husqvarna,2013
10191,2013-10-13,B,青2,笹尾　直邦,SM450R,1'30.724,0.0,1'29.436,0.0,1'29.436,12.0,,34.0,105.28,Husqvarna,2013
10192,2013-10-13,B,青11,大見　勝成,SMR450,9'99.999,0.0,1'29.575,0.0,1'29.575,13.0,,36.0,105.45,Husqvarna,2013
10193,2013-10-13,B,青21,熊谷　勇武,NSR250R,1'30.289,1.0,1'29.816,0.0,1'29.816,14.0,,39.0,105.73,Honda,2013
10194,2013-10-13,B,青13,小野寺　竜治,NSR250R,1'29.875,0.0,1'37.053,0.0,1'29.875,15.0,,40.0,105.8,Honda,2013
10195,2013-10-13,B,青4,菊谷　宏威,ZX-10R,1'30.955,0.0,1'29.051,1.0,1'30.051,16.0,4.0,43.0,106.01,Kawasaki,2013
10196,2013-10-13,B,青8,小林　義和,CBR400RR,1'30.944,1.0,1'30.279,0.0,1'30.279,17.0,,44.0,106.28,Honda,2013
10197,2013-10-13,B,青20,川崎　淳,NSR250R,1'36.113,3.0,1'30.084,1.0,1'31.084,18.0,,51.0,107.22,Honda,2013
10198,2013-10-13,B,青14,富屋　一彦,NSR250R,1'33.518,0.0,1'31.106,0.0,1'31.106,19.0,,52.0,107.25,Honda,2013
10199,2013-10-13,B,青16,三崎　雅也,DR-Z400SM,1'31.880,0.0,1'29.902,2.0,1'31.880,20.0,,64.0,108.16,Suzuki,2013
10200,2013-10-13,B,青23,大谷　卓也,CBR1000RR,1'41.151,6.0,1'31.935,0.0,1'31.935,21.0,9.0,65.0,108.23,Honda,2013
10201,2013-10-13,B,青1,松尾　賢志,SMR250,1'51.019,4.0,1'30.379,2.0,1'32.379,22.0,,68.0,108.75,Husqvarna,2013
10202,2013-10-13,B,青22,近藤　泰地,ZX-10R,1'33.580,1.0,1'32.463,2.0,1'34.463,23.0,14.0,96.0,111.2,Kawasaki,2013
10203,2013-10-13,C1,緑15,吉中　寿雄,SM450R,1'28.041,0.0,1'27.804,0.0,1'27.804,1.0,,17.0,103.36,Husqvarna,2013
10204,2013-10-13,C1,緑10,中村　永,VTR250,1'28.377,1.0,1'27.409,1.0,1'28.409,2.0,,23.0,104.07,Honda,2013
10205,2013-10-13,C1,緑2,辻家　治彦,GSX-R1000,1'31.120,1.0,1'28.411,0.0,1'28.411,3.0,2.0,24.0,104.08,Suzuki,2013
10206,2013-10-13,C1,緑51,河村　志信,SM450R,1'29.198,0.0,1'36.982,2.0,1'29.198,4.0,,32.0,105.0,Husqvarna,2013
10207,2013-10-13,C1,緑53,小川　直人,NSR250R,1'30.897,0.0,1'29.362,0.0,1'29.362,5.0,,33.0,105.2,Honda,2013
10208,2013-10-13,C1,緑26,木村　健太,KX250F,1'31.432,0.0,1'29.590,0.0,1'29.590,6.0,,37.0,105.46,Kawasaki,2013
10209,2013-10-13,C1,緑6,加藤　勝也,D-TRACKER,1'30.159,0.0,1'30.032,0.0,1'30.032,7.0,,41.0,105.98,Kawasaki,2013
10210,2013-10-13,C1,緑9,坂本　和信,NSR250R,1'31.047,0.0,1'30.040,0.0,1'30.040,8.0,,42.0,105.99,Honda,2013
10211,2013-10-13,C1,緑24,坂本　晋二,DR-Z400SM,1'30.916,1.0,1'30.313,0.0,1'30.313,9.0,,45.0,106.32,Suzuki,2013
10212,2013-10-13,C1,緑50,前田　雅大,CBR600F4i,1'33.326,0.0,1'30.613,0.0,1'30.613,10.0,,46.0,106.67,Honda,2013
10213,2013-10-13,C1,緑42,中川　克己,CBR600F4i,1'31.209,0.0,1'30.837,0.0,1'30.837,11.0,,47.0,106.93,Honda,2013
10214,2013-10-13,C1,緑32,寺井　努,DR-Z400SM,1'31.848,0.0,1'30.908,0.0,1'30.908,12.0,,48.0,107.02,Suzuki,2013
10215,2013-10-13,C1,緑4,橋本　和明,NSR250R,1'31.790,0.0,1'29.999,1.0,1'30.999,13.0,,49.0,107.12,Honda,2013
10216,2013-10-13,C1,緑49,山根　恭一,WR250X,9'99.999,0.0,1'31.046,0.0,1'31.046,14.0,,50.0,107.18,Yamaha,2013
10217,2013-10-13,C1,緑22,井上　裕介,XR100 Motard,1'33.162,0.0,1'31.204,0.0,1'31.204,15.0,,53.0,107.36,Honda,2013
10218,2013-10-13,C1,緑37,羽野島　道男,DR-Z400SM,1'36.041,0.0,1'31.303,0.0,1'31.303,16.0,,54.0,107.48,Suzuki,2013
10219,2013-10-13,C1,緑27,櫻井　裕之,Zephyr750,1'33.456,0.0,1'31.315,0.0,1'31.315,17.0,5.0,55.0,107.5,Kawasaki,2013
10220,2013-10-13,C1,緑38,武井　仁志,DR-Z400SM,1'32.592,3.0,1'31.489,0.0,1'31.489,18.0,,56.0,107.7,Suzuki,2013
10221,2013-10-13,C1,緑54,高嶋　香織,NSR250R,1'33.145,1.0,1'31.502,0.0,1'31.502,19.0,,57.0,107.72,Honda,2013
10222,2013-10-13,C1,緑29,関根　剛,TZR250R,1'34.141,2.0,1'31.543,0.0,1'31.543,20.0,,58.0,107.76,Yamaha,2013
10223,2013-10-13,C1,緑14,臼井　健,SM250R,1'33.025,0.0,1'31.680,0.0,1'31.680,21.0,,61.0,107.92,Husqvarna,2013
10224,2013-10-13,C1,緑34,三浦　正樹,GSX-R750,1'33.710,0.0,1'31.724,0.0,1'31.724,22.0,7.0,62.0,107.98,Suzuki,2013
10225,2013-10-13,C1,緑35,峯尾　豪,CBR600RR,1'39.611,0.0,1'32.146,0.0,1'32.146,23.0,,67.0,108.47,Honda,2013
10226,2013-10-13,C1,緑5,片岡　周作,NSR250R,1'34.199,0.0,1'32.382,0.0,1'32.382,24.0,,69.0,108.75,Honda,2013
10227,2013-10-13,C1,緑12,大越　研二,GSX-R750,1'31.503,1.0,1'49.786,0.0,1'32.503,25.0,11.0,71.0,108.89,Suzuki,2013
10228,2013-10-13,C1,緑36,吉見　政修,DR-Z400SM,1'33.072,3.0,1'31.524,1.0,1'32.524,26.0,,72.0,108.92,Suzuki,2013
10229,2013-10-13,C1,緑45,板床　正文,SM450R,1'32.549,0.0,1'34.086,3.0,1'32.549,27.0,,73.0,108.95,Husqvarna,2013
10230,2013-10-13,C1,緑39,石原　慎二,YZF-R1,1'35.574,0.0,1'32.935,0.0,1'32.935,28.0,12.0,74.0,109.4,Yamaha,2013
10231,2013-10-13,C1,緑17,寺田　晴男,GPMR-250X,1'34.021,1.0,1'33.066,0.0,1'33.066,29.0,,76.0,109.56,Honda,2013
10232,2013-10-13,C1,緑23,三橋　裕一,CBR250RR,1'33.587,0.0,1'33.109,0.0,1'33.109,30.0,,77.0,109.61,Honda,2013
10233,2013-10-13,C1,緑1,袖達　美香,GSX-R1000,1'36.709,0.0,1'33.612,0.0,1'33.612,31.0,13.0,79.0,110.2,Suzuki,2013
10234,2013-10-13,C1,緑46,菅原　澪士,CR85,1'32.791,2.0,1'32.683,1.0,1'33.683,32.0,,80.0,110.28,Honda,2013
10235,2013-10-13,C1,緑20,渡辺　籐太,VTR250,1'32.798,1.0,1'31.502,3.0,1'33.798,33.0,,84.0,110.42,Honda,2013
10236,2013-10-13,C1,緑30,宮田　徳彦,CBR600F,1'47.809,2.0,1'33.914,0.0,1'33.914,34.0,,85.0,110.55,Honda,2013
10237,2013-10-13,C1,緑43,古川　諭,SM450R,1'39.184,0.0,1'33.946,0.0,1'33.946,35.0,,86.0,110.59,Husqvarna,2013
10238,2013-10-13,C1,緑44,加藤　裕治,CBR600RR,1'39.119,0.0,1'33.961,0.0,1'33.961,36.0,,87.0,110.61,Honda,2013
10239,2013-10-13,C1,緑48,井上　周一,VTR250,1'34.126,0.0,1'49.253,0.0,1'34.126,37.0,,90.0,110.8,Honda,2013
10240,2013-10-13,C1,緑33,吉田　武志,VT250spada,1'34.185,0.0,1'39.582,3.0,1'34.185,38.0,,91.0,110.87,Honda,2013
10241,2013-10-13,C1,緑11,小林　寿雄,SM250R,1'36.736,0.0,1'34.197,0.0,1'34.197,39.0,,92.0,110.89,Husqvarna,2013
10242,2013-10-13,C1,緑52,熊谷　美佐紀,VTR250,1'35.443,0.0,1'34.242,0.0,1'34.242,40.0,,93.0,110.94,Honda,2013
10243,2013-10-13,C1,緑28,永倉　武雄,WR450F,1'33.850,3.0,1'32.320,2.0,1'34.320,41.0,,94.0,111.03,Yamaha,2013
10244,2013-10-13,C1,緑13,丸山　純平,GSX-R1000,1'35.215,0.0,9'99.999,0.0,1'35.215,42.0,16.0,101.0,112.09,Suzuki,2013
10245,2013-10-13,C1,緑19,天谷　幸正,GSX-R750,1'35.232,0.0,1'35.630,0.0,1'35.232,43.0,18.0,103.0,112.11,Suzuki,2013
10246,2013-10-13,C1,緑31,阿部　秀樹,ZRX1200DAEG,1'37.064,0.0,1'35.644,0.0,1'35.644,44.0,19.0,105.0,112.59,Kawasaki,2013
10247,2013-10-13,C1,緑21,藤原　淳司,ZX-6R,1'37.133,0.0,1'35.697,0.0,1'35.697,45.0,,107.0,112.65,Kawasaki,2013
10248,2013-10-13,C1,緑47,韮沢　克巳,DR-Z400SM,1'35.559,1.0,1'34.733,1.0,1'35.733,46.0,,108.0,112.7,Suzuki,2013
10249,2013-10-13,C1,緑40,宮島　秀幸,VTR250,1'35.932,0.0,1'34.800,1.0,1'35.800,47.0,,110.0,112.77,Honda,2013
10250,2013-10-13,C1,緑25,山田　富士雄,NSR250R,1'41.009,0.0,1'34.885,1.0,1'35.885,48.0,,111.0,112.87,Honda,2013
10251,2013-10-13,C1,緑41,長谷部　利昭,CBR600F4i,1'39.752,0.0,1'36.250,0.0,1'36.250,49.0,,118.0,113.3,Honda,2013
10252,2013-10-13,C1,緑18,中山　臣也,VTR250,1'36.900,0.0,1'37.004,0.0,1'36.900,50.0,,125.0,114.07,Honda,2013
10253,2013-10-13,C1,緑16,早乙女　道夫,CRF450X,9'99.999,0.0,1'37.026,0.0,1'37.026,51.0,,126.0,114.22,Honda,2013
10254,2013-10-13,C1,緑7,中野　正信,SM450R,1'43.958,2.0,1'38.939,0.0,1'38.939,52.0,,143.0,116.47,Husqvarna,2013
10255,2013-10-13,C1,緑3,引間　千春,CBR600F,1'39.120,1.0,9'99.999,0.0,1'40.120,53.0,,148.0,117.86,Honda,2013
10256,2013-10-13,C1,緑8,古作　昌嗣,DR-Z400SM,1'39.815,4.0,1'39.289,3.0,1'42.289,54.0,,157.0,120.41,Suzuki,2013
10257,2013-10-13,C2,黄緑42,河村　克也,NSR250R,1'32.574,0.0,1'31.579,0.0,1'31.579,1.0,,59.0,107.81,Honda,2013
10258,2013-10-13,C2,黄緑16,池田　英輔,DR-Z400SM,1'32.352,0.0,1'32.127,0.0,1'32.127,2.0,,66.0,108.45,Suzuki,2013
10259,2013-10-13,C2,黄緑10,加瀬　功,VTR250,1'35.186,1.0,1'33.063,0.0,1'33.063,3.0,,75.0,109.55,Honda,2013
10260,2013-10-13,C2,黄緑39,紺野　貴裕,D-TRACKER,1'42.576,0.0,1'32.260,1.0,1'33.260,4.0,,78.0,109.78,Kawasaki,2013
10261,2013-10-13,C2,黄緑19,久保田　喜雄,DR-Z400SM,1'34.170,0.0,1'33.763,0.0,1'33.763,5.0,,81.0,110.38,Suzuki,2013
10262,2013-10-13,C2,黄緑17,鈴木　章義,NSR250R,1'37.485,0.0,1'33.772,0.0,1'33.772,6.0,,82.0,110.39,Honda,2013
10263,2013-10-13,C2,黄緑15,小倉　勲,SM250R,1'33.794,0.0,1'33.271,3.0,1'33.794,7.0,,83.0,110.41,Husqvarna,2013
10264,2013-10-13,C2,黄緑12,軍司　博史,CBR600RR,1'37.837,3.0,1'34.070,0.0,1'34.070,8.0,,88.0,110.74,Honda,2013
10265,2013-10-13,C2,黄緑41,本川　亮,WR250F,1'34.120,0.0,1'34.021,2.0,1'34.120,9.0,,89.0,110.8,Yamaha,2013
